time, vins_x, vins_y, vins_z, vins_roll, vins_pitch, vins_yaw,opti_x, opti_y, opti_z, opti_roll, opti_pitch, opti_yaw, extri_x, extri_y, extri_z, extri_roll, extri_pitch, extri_yaw
0.035784,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.02991962433,0.62056851387,1.28556644917,0.0265027061961,-0.124321487228,0.289131344567,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.036227,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.02991962433,0.62056851387,1.28556644917,0.0265027061961,-0.124321487228,0.289131344567,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.037529,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.03308916092,0.618679046631,1.28455710411,0.0249735696507,-0.120203889005,0.290568682702,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.037912,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.03308916092,0.618679046631,1.28455710411,0.0249735696507,-0.120203889005,0.290568682702,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.04104,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.03629660606,0.616727352142,1.28359687328,0.0235090887361,-0.118809704438,0.290746982943,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.041711,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.03629660606,0.616727352142,1.28359687328,0.0235090887361,-0.118809704438,0.290746982943,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.044558,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.03954780102,0.614760041237,1.28261077404,0.0204197638569,-0.114166988611,0.293276423995,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.045126,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.04130125046,0.613731920719,1.28223478794,0.016455997169,-0.109676507189,0.292950287243,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.046362,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.044683218,0.611733794212,1.2812025547,0.0218487291671,-0.109340693105,0.294114186113,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.046721,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.044683218,0.611733794212,1.2812025547,0.0218487291671,-0.109340693105,0.294114186113,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.047722,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.04950380325,0.6085678339,1.27975666523,0.0177064768808,-0.104852067258,0.296259656345,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.047974,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.04950380325,0.6085678339,1.27975666523,0.0177064768808,-0.104852067258,0.296259656345,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.049322,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.05277502537,0.606502950191,1.27876794338,0.0151376078305,-0.0997992849151,0.297327457273,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.049557,1.36301249202,0.935943617896,0.513588978413,0.332690471406,-0.233745091735,0.254483964001,-1.05277502537,0.606502950191,1.27876794338,0.0151376078305,-0.0997992849151,0.297327457273,-0.0891735451614,0.465029765937,0.0263682419507,-1.66535868226,-0.22589168765,-1.62021765969
0.052366,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.05789673328,0.603288650513,1.2773270607,0.0156187767092,-0.0921953351791,0.297944945131,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.052674,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.05789673328,0.603288650513,1.2773270607,0.0156187767092,-0.0921953351791,0.297944945131,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.054117,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.06120550632,0.60106664896,1.27635955811,0.0152685366001,-0.0861612379949,0.299596569457,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.054521,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.06120550632,0.60106664896,1.27635955811,0.0152685366001,-0.0861612379949,0.299596569457,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.055961,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.06460165977,0.598957300186,1.27545511723,0.0134794305941,-0.0804353627031,0.301038171671,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.056268,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.06460165977,0.598957300186,1.27545511723,0.0134794305941,-0.0804353627031,0.301038171671,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.057559,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.06958281994,0.595676124096,1.27409422398,0.0084081003279,-0.0719558911132,0.303798152098,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.057869,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.06958281994,0.595676124096,1.27409422398,0.0084081003279,-0.0719558911132,0.303798152098,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.058796,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.07288444042,0.593465149403,1.27311778069,0.0101592291042,-0.0673407548345,0.303817768759,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.059108,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.07288444042,0.593465149403,1.27311778069,0.0101592291042,-0.0673407548345,0.303817768759,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.060386,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.07624173164,0.591240823269,1.27223420143,0.0101797373941,-0.0603009895764,0.305076352867,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.06294,1.35384186437,0.932822349686,0.508629951582,0.331237145906,-0.235312616866,0.257921944554,-1.07624173164,0.591240823269,1.27223420143,0.0101797373941,-0.0603009895764,0.305076352867,-0.0857701738837,0.46830866263,0.0218227840416,-1.66358840583,-0.225272706253,-1.62060947165
0.065624,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.08130061626,0.587837696075,1.27080798149,0.00847826832839,-0.0509553138059,0.307437205736,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.066012,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.08130061626,0.587837696075,1.27080798149,0.00847826832839,-0.0509553138059,0.307437205736,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.067276,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.08467233181,0.585589647293,1.26996338367,0.00742710917642,-0.0442819414742,0.310016400483,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.067586,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.08467233181,0.585589647293,1.26996338367,0.00742710917642,-0.0442819414742,0.310016400483,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.068946,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.08965992928,0.582111477852,1.26850891113,0.00510246930554,-0.0374843025312,0.31106634529,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.069377,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.08965992928,0.582111477852,1.26850891113,0.00510246930554,-0.0374843025312,0.31106634529,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.070711,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.09306752682,0.579876482487,1.26773619652,0.00348039675727,-0.0316844516909,0.311520798677,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.071025,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.09306752682,0.579876482487,1.26773619652,0.00348039675727,-0.0316844516909,0.311520798677,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.072489,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.09652447701,0.577520310879,1.26690077782,0.000554928339815,-0.0277354644037,0.313465918437,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.072788,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.09652447701,0.577520310879,1.26690077782,0.000554928339815,-0.0277354644037,0.313465918437,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.073991,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.10163426399,0.574039041996,1.26553106308,-0.000652244287706,-0.0247161865978,0.314063825175,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.074272,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.10163426399,0.574039041996,1.26553106308,-0.000652244287706,-0.0247161865978,0.314063825175,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.075609,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.10524225235,0.571657240391,1.26491737366,-0.00113421879813,-0.0180085895476,0.315212468808,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.075965,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.10524225235,0.571657240391,1.26491737366,-0.00113421879813,-0.0180085895476,0.315212468808,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.077676,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.11042559147,0.56812286377,1.26372683048,-0.00218107004728,-0.0145275175295,0.315250008725,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.078132,1.33960308577,0.927850535922,0.502543241899,0.328933479631,-0.231767933656,0.262743175203,-1.11042559147,0.56812286377,1.26372683048,-0.00218107004728,-0.0145275175295,0.315250008725,-0.081555922687,0.46749506817,0.0127290900431,-1.66210451419,-0.225251522479,-1.62047416418
0.080569,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.112159729,0.566966831684,1.26335477829,-0.00291093267409,-0.0140951236045,0.31531701229,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.081246,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.11392009258,0.565745174885,1.26293873787,-0.00327075801864,-0.0115706175012,0.314073901117,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.082896,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.11909425259,0.562202870846,1.2619240284,-0.00202629194763,-0.0115255844918,0.31713155301,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.083241,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.11909425259,0.562202870846,1.2619240284,-0.00202629194763,-0.0115255844918,0.31713155301,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.084594,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.12257921696,0.559885382652,1.26118028164,-0.00244106359153,-0.0101640534796,0.317033962933,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.084897,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.12257921696,0.559885382652,1.26118028164,-0.00244106359153,-0.0101640534796,0.317033962933,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.086321,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.12612771988,0.557523846626,1.26054763794,-0.00576210996545,-0.00737529312077,0.316071497128,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.086593,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.12612771988,0.557523846626,1.26054763794,-0.00576210996545,-0.00737529312077,0.316071497128,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.087843,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.13124418259,0.554031014442,1.25957679749,-0.00756497112815,-0.00569635559316,0.317300680283,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.088125,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.13124418259,0.554031014442,1.25957679749,-0.00756497112815,-0.00569635559316,0.317300680283,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.089767,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.13464570045,0.551560640335,1.25890600681,-0.00585217093116,-0.00564665386382,0.316535047648,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.090079,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.13464570045,0.551560640335,1.25890600681,-0.00585217093116,-0.00564665386382,0.316535047648,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.091639,1.3249364739,0.921173388575,0.493684895126,0.325518884111,-0.219086362822,0.270007339535,-1.13968229294,0.54809743166,1.25792348385,-0.00938038733502,-0.00494654542429,0.31785592657,-0.0798234392746,0.505188287587,0.00846373585674,-1.66162183163,-0.225468491233,-1.62097565306
0.093661,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.13968229294,0.54809743166,1.25792348385,-0.00938038733502,-0.00494654542429,0.31785592657,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.095058,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.14302539825,0.545711576939,1.25726413727,-0.0113202218637,-0.00523565429102,0.317793540817,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.095334,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.14302539825,0.545711576939,1.25726413727,-0.0113202218637,-0.00523565429102,0.317793540817,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.096673,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.14649271965,0.543402314186,1.25680613518,-0.0116244657573,-0.00233829043333,0.316417139378,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.096967,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.14649271965,0.543402314186,1.25680613518,-0.0116244657573,-0.00233829043333,0.316417139378,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.098256,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.15140378475,0.539903521538,1.25583338737,-0.0133207486976,-0.0021863064857,0.316305520844,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.098623,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.15140378475,0.539903521538,1.25583338737,-0.0133207486976,-0.0021863064857,0.316305520844,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.099959,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.15466141701,0.537591159344,1.25528383255,-0.0140674966352,-0.00177764156766,0.316058012594,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.100239,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.15466141701,0.537591159344,1.25528383255,-0.0140674966352,-0.00177764156766,0.316058012594,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.101391,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.15783834457,0.53523850441,1.25465083122,-0.0114745528538,-0.0034883300518,0.317636811671,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.10171,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.15783834457,0.53523850441,1.25465083122,-0.0114745528538,-0.0034883300518,0.317636811671,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.103383,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.1626996994,0.531872749329,1.25387835503,-0.0152265552424,-0.000787021954914,0.31501490321,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.103842,1.3022550776,0.910847277989,0.484849680665,0.320412843358,-0.200905496907,0.278927567672,-1.1626996994,0.531872749329,1.25387835503,-0.0152265552424,-0.000787021954914,0.31501490321,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.105076,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.1626996994,0.531872749329,1.25387835503,-0.0152265552424,-0.000787021954914,0.31501490321,-0.0710649644446,0.487760109718,0.00411717868038,-1.66127835569,-0.225884037425,-1.62091230582
0.106851,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.16747617722,0.528453588486,1.25305020809,-0.0164388608961,-0.000718003840709,0.313776454595,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.108299,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.17053437233,0.526150047779,1.25251281261,-0.0169464175093,-0.000320927701284,0.313200773057,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.108737,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.17053437233,0.526150047779,1.25251281261,-0.0169464175093,-0.000320927701284,0.313200773057,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.110067,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.17365789413,0.523878574371,1.25197517872,-0.0150786238727,-0.000806150344177,0.312035340712,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.1104,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.17365789413,0.523878574371,1.25197517872,-0.0150786238727,-0.000806150344177,0.312035340712,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.111919,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.17669010162,0.521659731865,1.25136959553,-0.01537674994,-0.00150052309573,0.310846784134,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.112315,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.17669010162,0.521659731865,1.25136959553,-0.01537674994,-0.00150052309573,0.310846784134,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.113715,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.1812005043,0.518323838711,1.25060558319,-0.0146491259999,-0.000269064175611,0.311025341456,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.114084,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.1812005043,0.518323838711,1.25060558319,-0.0146491259999,-0.000269064175611,0.311025341456,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.115271,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.18416500092,0.516094386578,1.25013911724,-0.0200182990555,-0.00105081646918,0.308956007242,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.115582,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.18416500092,0.516094386578,1.25013911724,-0.0200182990555,-0.00105081646918,0.308956007242,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.117093,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.18870019913,0.512894511223,1.24939954281,-0.0182368315981,0.00152301026783,0.30620688425,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.117648,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.18870019913,0.512894511223,1.24939954281,-0.0182368315981,0.00152301026783,0.30620688425,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.119034,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.19158935547,0.510710954666,1.24886822701,-0.0218418848509,0.000926684234035,0.307021903589,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.11932,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.19158935547,0.510710954666,1.24886822701,-0.0218418848509,0.000926684234035,0.307021903589,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.120691,1.27657303669,0.898889646124,0.475115376342,0.314675352583,-0.175424233465,0.28869507391,-1.19584882259,0.50754994154,1.24808311462,-0.0209698486974,0.00209270753431,0.304248603012,-0.052557554129,0.457759251421,0.00576147176004,-1.66127843067,-0.226106266673,-1.62080933547
0.122592,1.24655251433,0.882501917614,0.467668767974,0.306112571538,-0.146118030683,0.298767528738,-1.19584882259,0.50754994154,1.24808311462,-0.0209698486974,0.00209270753431,0.304248603012,-0.0442137774635,0.44120572236,0.00431159901277,-1.66079068456,-0.226335613688,-1.6199008329
0.123872,1.24655251433,0.882501917614,0.467668767974,0.306112571538,-0.146118030683,0.298767528738,-1.19866168499,0.505416154861,1.24752366543,-0.020411698766,0.00220417244634,0.303325951775,-0.0442137774635,0.44120572236,0.00431159901277,-1.66079068456,-0.226335613688,-1.6199008329
0.124268,1.24655251433,0.882501917614,0.467668767974,0.306112571538,-0.146118030683,0.298767528738,-1.19866168499,0.505416154861,1.24752366543,-0.020411698766,0.00220417244634,0.303325951775,-0.0442137774635,0.44120572236,0.00431159901277,-1.66079068456,-0.226335613688,-1.6199008329
0.126374,1.24655251433,0.882501917614,0.467668767974,0.306112571538,-0.146118030683,0.298767528738,-1.20159506798,0.503372251987,1.24711704254,-0.0235140010659,0.00118520013109,0.301593279845,-0.0442137774635,0.44120572236,0.00431159901277,-1.66079068456,-0.226335613688,-1.6199008329
0.126781,1.24655251433,0.882501917614,0.467668767974,0.306112571538,-0.146118030683,0.298767528738,-1.20159506798,0.503372251987,1.24711704254,-0.0235140010659,0.00118520013109,0.301593279845,-0.0442137774635,0.44120572236,0.00431159901277,-1.66079068456,-0.226335613688,-1.6199008329
